isaaclab_timestep,grav_x,grav_y,grav_z
632,0.33387497,-0.69656241,-0.63508105
633,0.33306092,-0.69660407,-0.63546252
634,0.33286756,-0.69673562,-0.63542014
635,0.33431211,-0.69667691,-0.63472581
636,0.33377093,-0.69669127,-0.63499433
637,0.3326503,-0.69677895,-0.63548648
638,0.33260876,-0.69676542,-0.63552284
639,0.33351946,-0.69673222,-0.63508153
640,0.33290327,-0.69677234,-0.63536119
641,0.33294699,-0.69674611,-0.63536686
642,0.33322671,-0.69689858,-0.63505298
643,0.33537638,-0.69677061,-0.63406092
644,0.33540061,-0.69681072,-0.63400418
645,0.33436081,-0.69686282,-0.63449532
646,0.33293441,-0.69679642,-0.6353181
647,0.33424622,-0.69684374,-0.6345768
648,0.33374524,-0.69687665,-0.63480479
649,0.33253908,-0.69692779,-0.63538152
650,0.3330397,-0.69695312,-0.63509101
651,0.33352542,-0.69704843,-0.63473111
652,0.33304149,-0.69695163,-0.63509184
653,0.3338089,-0.6969763,-0.63466161
654,0.33310819,-0.69700158,-0.63500214
655,0.3332909,-0.69699419,-0.63491428
656,0.33291161,-0.69703925,-0.63506365
657,0.33384648,-0.69708186,-0.63452613
658,0.33354416,-0.6971615,-0.63459772
659,0.33437777,-0.69712961,-0.63419366
660,0.33291563,-0.69760138,-0.63444424
661,0.33360928,-0.69825047,-0.63336438
662,0.33407789,-0.69854015,-0.63279802
663,0.33478612,-0.69804418,-0.63297111
664,0.33497086,-0.69744205,-0.63353676
665,0.33579177,-0.69729346,-0.63326567
666,0.33669353,-0.69733644,-0.63273919
667,0.33732074,-0.69732124,-0.63242197
668,0.33833212,-0.6973117,-0.63189185
669,0.33798859,-0.69728976,-0.63210022
670,0.33861625,-0.69730204,-0.63175064
671,0.33865929,-0.69739193,-0.63162804
672,0.33922756,-0.69735807,-0.63136065
673,0.33873352,-0.69729888,-0.63169098
674,0.33920306,-0.69747943,-0.63123977
675,0.33913636,-0.69740719,-0.63135552
676,0.33969417,-0.69752669,-0.63092345
677,0.340563,-0.69754118,-0.63043833
678,0.34093714,-0.69755203,-0.63022459
679,0.34173536,-0.6975292,-0.62981695
680,0.3416757,-0.69749218,-0.62989074
681,0.34227321,-0.69753128,-0.62952256
682,0.34184659,-0.69751793,-0.6297695
683,0.34220034,-0.6976167,-0.62946761
684,0.34109646,-0.69756943,-0.63011909
685,0.34242982,-0.69749367,-0.62947905
686,0.34157127,-0.69768602,-0.62973279
687,0.34151781,-0.69770813,-0.62973708
688,0.34111139,-0.69766462,-0.63000566
689,0.34166378,-0.69767529,-0.62969446
690,0.34254903,-0.69767171,-0.62921673
691,0.34350139,-0.69772112,-0.6286431
692,0.34434292,-0.69768775,-0.62821954
693,0.3446793,-0.69775403,-0.62796116
694,0.34517109,-0.69769084,-0.62776119
695,0.34533474,-0.69769305,-0.62766862
696,0.34553921,-0.69778115,-0.62745845
697,0.34556407,-0.69776654,-0.62746096
698,0.34616739,-0.69777209,-0.62712181
699,0.3462916,-0.69773579,-0.62709361
700,0.34650961,-0.69777405,-0.62693095
701,0.34608653,-0.69766468,-0.62728596
702,0.34626538,-0.69774228,-0.6271013
703,0.34622929,-0.69785446,-0.62699592
704,0.34669083,-0.69772738,-0.62688279
705,0.34674412,-0.69773632,-0.62684292
706,0.34715146,-0.69773269,-0.62662154
707,0.34801686,-0.69779468,-0.62607217
708,0.3481524,-0.69779885,-0.62599242
709,0.34852064,-0.69788957,-0.62568623
710,0.34826714,-0.69789803,-0.62581795
711,0.34894934,-0.69785035,-0.62549084
712,0.34849113,-0.69786173,-0.62573403
713,0.34803754,-0.6979869,-0.62584656
714,0.34835422,-0.69792908,-0.62573481
715,0.34782279,-0.69797242,-0.62598193
716,0.3481487,-0.69796485,-0.62580919
717,0.3481037,-0.69795126,-0.62584943
718,0.34867162,-0.69796646,-0.62551606
719,0.34901261,-0.69803804,-0.62524617
720,0.34969935,-0.6980263,-0.62487525
721,0.34899107,-0.69814461,-0.625139
722,0.35037309,-0.69802964,-0.62449419
723,0.34993589,-0.69808227,-0.62468046
724,0.34837019,-0.69817007,-0.62545693
725,0.3497476,-0.69807428,-0.6247946
726,0.35001639,-0.69821221,-0.62449002
727,0.3483597,-0.69832253,-0.62529248
728,0.34800625,-0.69845283,-0.62534416
729,0.3475354,-0.69872773,-0.62529886
730,0.34834918,-0.69926798,-0.62424141
731,0.34721395,-0.699947,-0.62411243
732,0.34797788,-0.70052582,-0.6230365
733,0.34878579,-0.70065963,-0.62243396
734,0.34957197,-0.70046246,-0.62221533
735,0.35021573,-0.70018923,-0.62216038
736,0.35050678,-0.6998567,-0.6223709
737,0.35090035,-0.69948202,-0.62256998
738,0.35054392,-0.69936377,-0.62290347
739,0.35050839,-0.69913471,-0.62318081
740,0.34966362,-0.6988433,-0.62398142
741,0.35097182,-0.69875515,-0.62334532
742,0.35087776,-0.69873196,-0.62342447
743,0.35070127,-0.69901711,-0.62320399
744,0.35055453,-0.69912165,-0.62316978
745,0.35012314,-0.69915032,-0.62337977
746,0.34856153,-0.69925177,-0.62414086
747,0.34885472,-0.69969594,-0.62347889
748,0.34825194,-0.70041591,-0.623007
749,0.34799638,-0.70107317,-0.6224106
750,0.34954855,-0.70151156,-0.62104505
751,0.35047776,-0.70183581,-0.62015438
752,0.35078228,-0.70160002,-0.62024909
753,0.35214356,-0.70183688,-0.61920893
754,0.35223803,-0.70250022,-0.61840272
755,0.35213214,-0.70313376,-0.61774212
756,0.35251415,-0.70352232,-0.61708194
757,0.35350111,-0.70345211,-0.61659682
758,0.35322356,-0.7030617,-0.61720109
759,0.35290951,-0.7026397,-0.61786067
760,0.35378116,-0.70193756,-0.61816072
761,0.35317588,-0.70213735,-0.61827976
762,0.3525154,-0.70335919,-0.61726689
763,0.3543393,-0.70476544,-0.61461288
764,0.35445452,-0.70638758,-0.61268133
765,0.35491937,-0.70705104,-0.61164606
766,0.35504091,-0.70683694,-0.6118229
767,0.35515696,-0.7058183,-0.6129303
768,0.35499942,-0.7057628,-0.61308593
769,0.35508063,-0.70585686,-0.61293048
770,0.3553136,-0.70597112,-0.61266398
771,0.35498536,-0.70631099,-0.61246192
772,0.35494572,-0.70648229,-0.61228722
773,0.35566413,-0.70637804,-0.61199117
774,0.3554751,-0.70695657,-0.61143261
775,0.35452092,-0.70738542,-0.61149061
776,0.35656223,-0.70706534,-0.61067325
777,0.35580742,-0.70738775,-0.61073977
778,0.35682058,-0.70753622,-0.60997641
779,0.35547975,-0.70771426,-0.61055249
780,0.35601735,-0.70804799,-0.60985196
781,0.35560778,-0.70949155,-0.60841161
782,0.35438246,-0.71029603,-0.60818768
783,0.35535544,-0.71025902,-0.60766286
784,0.35480082,-0.71077365,-0.60738564
785,0.3541199,-0.7109549,-0.60757035
786,0.35594416,-0.71027595,-0.60729855
787,0.35537064,-0.70997959,-0.60798085
788,0.35522074,-0.70936888,-0.6087805
789,0.35473335,-0.70955431,-0.60884893
790,0.35566682,-0.70913088,-0.60879743
791,0.3541384,-0.70948941,-0.60927039
792,0.35506082,-0.70980757,-0.60836244
793,0.35389793,-0.71096253,-0.60769081
794,0.35471553,-0.71203375,-0.60595745
795,0.3535049,-0.71267188,-0.60591519
796,0.35475791,-0.71229768,-0.60562241
797,0.35400051,-0.71238601,-0.60596162
798,0.35383576,-0.71215618,-0.60632783
799,0.35287029,-0.71205354,-0.60701108
800,0.35363287,-0.71140909,-0.60732234
801,0.35241354,-0.71144593,-0.60798776
802,0.35288817,-0.71167016,-0.60744965
803,0.3515389,-0.71186817,-0.60799968
804,0.35225317,-0.71231401,-0.60706359
805,0.3518768,-0.71240866,-0.60717058
806,0.35295019,-0.71191084,-0.60713202
807,0.35235077,-0.71210283,-0.60725433
808,0.35300738,-0.71153611,-0.60753769
809,0.353383,-0.71062779,-0.60838181
810,0.35359704,-0.70993984,-0.60905987
811,0.35379463,-0.70930237,-0.60968751
812,0.35381353,-0.70887089,-0.61017883
813,0.35368723,-0.70850909,-0.61067182
814,0.35393631,-0.70826572,-0.61080986
815,0.35353643,-0.70924836,-0.60990012
816,0.35489061,-0.71100891,-0.60705751
817,0.35419232,-0.71221715,-0.60604805
818,0.35312903,-0.71271098,-0.60608816
819,0.35352033,-0.71291381,-0.60562146
820,0.35311007,-0.71305621,-0.60569257
821,0.3522585,-0.71301126,-0.60624152
822,0.35192847,-0.71269262,-0.60680723
823,0.35120404,-0.71237642,-0.6075983
824,0.35063207,-0.71217,-0.60817009
825,0.35020351,-0.71220446,-0.60837632
826,0.35031366,-0.71181279,-0.60877168
827,0.34926867,-0.71205306,-0.60909057
828,0.34979165,-0.71239305,-0.60839254
829,0.34930167,-0.71290302,-0.60807693
830,0.34891146,-0.71337664,-0.60774541
831,0.35009378,-0.71315628,-0.60732394
832,0.34956971,-0.71354038,-0.60717458
833,0.34978086,-0.71320319,-0.60744876
834,0.34901786,-0.71316582,-0.60793161
835,0.34869987,-0.7128737,-0.60845649
836,0.34797722,-0.7128334,-0.60891742
837,0.34741169,-0.71291327,-0.60914642
838,0.34662396,-0.71314603,-0.60932255
839,0.34658629,-0.71336627,-0.60908681
840,0.34532768,-0.71405673,-0.60899186
841,0.34635696,-0.71433079,-0.60808557
842,0.34553766,-0.71481514,-0.60798252
843,0.34537232,-0.71519309,-0.6076321
844,0.34426957,-0.71541029,-0.60800195
845,0.34373319,-0.71556962,-0.60811758
846,0.34272516,-0.71561003,-0.608639
847,0.3425222,-0.71541369,-0.60898381
848,0.34167373,-0.71563667,-0.60919857
849,0.34182942,-0.71556365,-0.6091972
850,0.34090942,-0.71592784,-0.609285
851,0.34104347,-0.71615863,-0.60893846
852,0.34049475,-0.71658754,-0.60874081
853,0.34110522,-0.7165457,-0.60844791
854,0.34058326,-0.71678001,-0.60846472
855,0.34120503,-0.71651131,-0.60843253
856,0.34073064,-0.71650833,-0.60870224
857,0.34110713,-0.71606445,-0.6090135
858,0.34080809,-0.71593565,-0.60933185
859,0.34138653,-0.71551824,-0.60949886
860,0.3408986,-0.71555448,-0.60972953
861,0.34123504,-0.71551079,-0.60959196
862,0.34068531,-0.71576387,-0.60960269
863,0.34119898,-0.7157436,-0.60933924
864,0.34071231,-0.71605921,-0.60924077
865,0.34128135,-0.71600914,-0.60898107
866,0.34080029,-0.71620286,-0.60902286
867,0.34126866,-0.71594828,-0.60905951
868,0.34077913,-0.7160095,-0.60926163
869,0.34119159,-0.71566051,-0.60944098
870,0.34063405,-0.71569282,-0.60971481
871,0.34103119,-0.71539062,-0.60984766
872,0.34022519,-0.71552801,-0.61013591
873,0.34067339,-0.71553099,-0.60988259
874,0.34009904,-0.71577537,-0.60991669
875,0.34059042,-0.71581048,-0.60960078
876,0.34006649,-0.71616364,-0.60947865
877,0.3406592,-0.7161299,-0.60918713
878,0.34052789,-0.71626574,-0.60910106
879,0.34125096,-0.71600795,-0.60899931
880,0.34111422,-0.71594304,-0.60915202
881,0.34166074,-0.71554571,-0.60931247
882,0.34149256,-0.71541858,-0.60955632
883,0.34197775,-0.71500731,-0.60976684
884,0.34158355,-0.71511638,-0.60985959
885,0.34209448,-0.7150051,-0.60970366
886,0.34183398,-0.71528018,-0.60952741
887,0.34246939,-0.71526909,-0.60918343
888,0.34206209,-0.71561962,-0.60900044
889,0.34253395,-0.71555406,-0.60881245
890,0.34252816,-0.71556634,-0.60880142
891,0.34299356,-0.71525133,-0.60890979
892,0.34293234,-0.71512657,-0.60909069
893,0.34344393,-0.71470952,-0.60929137
894,0.34319824,-0.71462691,-0.60952687
895,0.34368038,-0.71433604,-0.60959649
896,0.3428871,-0.71460295,-0.6097303
897,0.34301913,-0.7148149,-0.6094076
898,0.34272736,-0.71530616,-0.60899466
899,0.34336627,-0.71551067,-0.60839409
900,0.34326458,-0.71573102,-0.60819232
901,0.34369382,-0.71542144,-0.60831457
902,0.3439447,-0.71516424,-0.60847533
903,0.34434676,-0.71472687,-0.60876137
904,0.34468806,-0.71446198,-0.60887897
905,0.34515548,-0.71394044,-0.60922587
906,0.34503067,-0.71377414,-0.60949165
907,0.34552634,-0.71328872,-0.6097793
908,0.34459603,-0.71355158,-0.60999781
909,0.3446261,-0.71349335,-0.61004895
910,0.34396467,-0.71378946,-0.61007565
911,0.34392214,-0.71402061,-0.60982907
912,0.34340227,-0.71434224,-0.60974586
913,0.34366751,-0.7144444,-0.6094768
914,0.34297967,-0.71474254,-0.60951436
915,0.34318405,-0.71480799,-0.60932255
916,0.34248501,-0.71491468,-0.60959077
917,0.34230268,-0.7149905,-0.60960424
918,0.34174955,-0.71507573,-0.60981417
919,0.34201205,-0.71494329,-0.60982251
920,0.34119433,-0.71516615,-0.61001945
921,0.34120438,-0.71525961,-0.60990435
922,0.34034371,-0.71542692,-0.61018908
923,0.33972639,-0.71595299,-0.60991549
924,0.33911294,-0.71623576,-0.60992515
925,0.33992541,-0.71609819,-0.6096344
926,0.33944106,-0.71631652,-0.60964751
927,0.34003055,-0.71618247,-0.60947669
928,0.33950526,-0.71633482,-0.60959017
929,0.33998919,-0.71616602,-0.609519
930,0.33962864,-0.71619099,-0.60969025
931,0.34026116,-0.71583962,-0.60975027
932,0.33965832,-0.71587658,-0.61004293
933,0.34015977,-0.71562237,-0.61006206
934,0.33957472,-0.71573496,-0.61025584
935,0.34018517,-0.71545148,-0.61024809
936,0.33943218,-0.71559733,-0.61049634
937,0.33984828,-0.71542436,-0.61046785
938,0.33919036,-0.715532,-0.61070746
939,0.33960187,-0.71518755,-0.61088204
940,0.33890098,-0.71531975,-0.61111665
941,0.33934316,-0.71509659,-0.61113268
942,0.33882597,-0.71526194,-0.61122596
943,0.33961365,-0.71518397,-0.6108796
944,0.33908871,-0.71546566,-0.61084193
945,0.33961877,-0.71546853,-0.61054391
946,0.33953673,-0.71558166,-0.61045676
947,0.34024695,-0.71544182,-0.61022544
948,0.34006083,-0.71541166,-0.6103642
949,0.3406933,-0.71513808,-0.61033219
950,0.34010756,-0.71524692,-0.61053133
951,0.34054911,-0.71506292,-0.61050063
952,0.34021419,-0.71524787,-0.61047053
953,0.34071583,-0.71524006,-0.61020023
954,0.34027708,-0.71553326,-0.61010116
955,0.34082654,-0.71559095,-0.60972679
956,0.34064898,-0.71577257,-0.60961241
957,0.34125566,-0.71556342,-0.60951865
958,0.34091663,-0.71557528,-0.6096946
959,0.34136355,-0.71526128,-0.60981327
960,0.3408941,-0.71526247,-0.61007422
961,0.34131539,-0.71492875,-0.61022961
962,0.34085011,-0.71502793,-0.61037368
963,0.34127232,-0.71493202,-0.6102497
964,0.34064803,-0.71522623,-0.61025429
965,0.34083402,-0.7153697,-0.60998189
966,0.34063983,-0.71565306,-0.60975802
967,0.34123188,-0.71565259,-0.60942763
968,0.34088814,-0.71587223,-0.60936195
969,0.3414354,-0.71566415,-0.60930008
970,0.34118712,-0.7156899,-0.60940862
971,0.34176928,-0.71536726,-0.60946155
972,0.34198606,-0.71525455,-0.60947192
973,0.34253722,-0.71498865,-0.6094746
974,0.34281,-0.71486336,-0.60946816
975,0.34343845,-0.71463495,-0.60938251
976,0.34298274,-0.71472478,-0.60953343
977,0.34339082,-0.71444869,-0.60962725
978,0.34271336,-0.71462739,-0.60979933
979,0.3429417,-0.71450746,-0.60981154
980,0.34238091,-0.71479344,-0.6097914
981,0.34239,-0.71487379,-0.60969204
982,0.34185165,-0.71521735,-0.60959125
983,0.34227315,-0.71524411,-0.60932308
984,0.34172356,-0.71552813,-0.60929853
985,0.34220171,-0.71550286,-0.60905969
986,0.34147093,-0.71573025,-0.60920227
987,0.34164643,-0.7156508,-0.60919714
988,0.34107292,-0.71569741,-0.60946369
989,0.34136587,-0.71546912,-0.60956806
990,0.34078556,-0.71555132,-0.60979605
991,0.34116364,-0.71535224,-0.6098181
992,0.34041393,-0.71556818,-0.60998374
993,0.34049127,-0.71561372,-0.60988694
994,0.3398017,-0.715868,-0.60997373
995,0.34003901,-0.71589243,-0.60981244
996,0.33962768,-0.71610653,-0.60979015
997,0.34015468,-0.71597469,-0.60965127
998,0.33953354,-0.71619201,-0.60974199
999,0.33985072,-0.71593928,-0.60986274
